지점,지점명,일시,일조(hr),일사(MJ/m2)
138,포항,2023-10-29 14:00,0.9,1.82
138,포항,2023-10-29 15:00,1,1.7
138,포항,2023-10-29 16:00,1,1.1
138,포항,2023-10-29 17:00,1,0.47
138,포항,2023-10-29 18:00,0.2,0.04
138,포항,2023-10-30 7:00,0,0
138,포항,2023-10-30 8:00,0.9,0.33
138,포항,2023-10-30 9:00,1,0.98
138,포항,2023-10-30 10:00,1,1.59
138,포항,2023-10-30 11:00,1,2.06
138,포항,2023-10-30 12:00,1,2.31
138,포항,2023-10-30 13:00,1,2.3
138,포항,2023-10-30 14:00,1,2.06
138,포항,2023-10-30 15:00,1,1.38
138,포항,2023-10-30 16:00,0.9,0.91
138,포항,2023-10-30 17:00,1,0.53
138,포항,2023-10-30 18:00,0.1,0.06
138,포항,2023-10-31 7:00,0,0
138,포항,2023-10-31 8:00,0.9,0.31
138,포항,2023-10-31 9:00,1,0.95
138,포항,2023-10-31 10:00,1,1.56
138,포항,2023-10-31 11:00,1,1.99
138,포항,2023-10-31 12:00,1,2.27
138,포항,2023-10-31 13:00,1,2.31
138,포항,2023-10-31 14:00,1,2.09
138,포항,2023-10-31 15:00,1,1.72
138,포항,2023-10-31 16:00,1,1.15
138,포항,2023-10-31 17:00,1,0.47
138,포항,2023-10-31 18:00,0.2,0.03
138,포항,2023-11-01 7:00,0,0
138,포항,2023-11-01 8:00,0.9,0.3
138,포항,2023-11-01 9:00,1,0.93
138,포항,2023-11-01 10:00,1,1.51
138,포항,2023-11-01 11:00,1,1.92
138,포항,2023-11-01 12:00,1,2.15
138,포항,2023-11-01 13:00,1,2.17
138,포항,2023-11-01 14:00,1,1.93
138,포항,2023-11-01 15:00,1,1.53
138,포항,2023-11-01 16:00,1,0.98
138,포항,2023-11-01 17:00,1,0.38
138,포항,2023-11-01 18:00,0,0.02
138,포항,2023-11-02 7:00,0,0
138,포항,2023-11-02 8:00,0.7,0.26
138,포항,2023-11-02 9:00,1,0.84
138,포항,2023-11-02 10:00,1,1.44
138,포항,2023-11-02 11:00,1,1.89
138,포항,2023-11-02 12:00,1,2.17
138,포항,2023-11-02 13:00,1,2.22
138,포항,2023-11-02 14:00,1,2.02
138,포항,2023-11-02 15:00,1,1.63
138,포항,2023-11-02 16:00,1,1.06
138,포항,2023-11-02 17:00,1,0.41
138,포항,2023-11-02 18:00,0,0.02
138,포항,2023-11-03 7:00,0,0
138,포항,2023-11-03 8:00,0.9,0.29
138,포항,2023-11-03 9:00,1,0.91
138,포항,2023-11-03 10:00,1,1.52
138,포항,2023-11-03 11:00,1,2
138,포항,2023-11-03 12:00,1,2.24
138,포항,2023-11-03 13:00,1,2.28
138,포항,2023-11-03 14:00,1,2.04
138,포항,2023-11-03 15:00,1,1.62
138,포항,2023-11-03 16:00,1,1.06
138,포항,2023-11-03 17:00,1,0.39
138,포항,2023-11-03 18:00,0,0.02
138,포항,2023-11-04 7:00,0,0
138,포항,2023-11-04 8:00,0,0.22
138,포항,2023-11-04 9:00,0,0.3
138,포항,2023-11-04 10:00,0,0.37
138,포항,2023-11-04 11:00,0,0.6
138,포항,2023-11-04 12:00,0,1.06
138,포항,2023-11-04 13:00,0,0.44
138,포항,2023-11-04 14:00,0.4,1.28
138,포항,2023-11-04 15:00,0.2,0.66
138,포항,2023-11-04 16:00,0,0.33
138,포항,2023-11-04 17:00,0,0.11
138,포항,2023-11-04 18:00,0,0.01
138,포항,2023-11-05 7:00,0,0
138,포항,2023-11-05 8:00,0,0.08
138,포항,2023-11-05 9:00,0,0.21
138,포항,2023-11-05 10:00,0,0.43
138,포항,2023-11-05 11:00,0,0.72
138,포항,2023-11-05 12:00,0,0.62
138,포항,2023-11-05 13:00,0,0.46
138,포항,2023-11-05 14:00,0.5,1.42
138,포항,2023-11-05 15:00,0.6,1.2
138,포항,2023-11-05 16:00,0,0.48
138,포항,2023-11-05 17:00,0,0.09
138,포항,2023-11-05 18:00,0,0.01
138,포항,2023-11-06 7:00,0,0
138,포항,2023-11-06 8:00,0,0.04
138,포항,2023-11-06 9:00,0,0.16
138,포항,2023-11-06 10:00,0,0.3
138,포항,2023-11-06 11:00,0,0.46
138,포항,2023-11-06 12:00,0,0.89
138,포항,2023-11-06 13:00,0,0.33
138,포항,2023-11-06 14:00,0,0.51
138,포항,2023-11-06 15:00,0.7,1.27
138,포항,2023-11-06 16:00,0.9,0.91
138,포항,2023-11-06 17:00,0.9,0.4
138,포항,2023-11-06 18:00,0,0.02
138,포항,2023-11-07 7:00,0,0
138,포항,2023-11-07 8:00,0.3,0.26
138,포항,2023-11-07 9:00,1,0.93
138,포항,2023-11-07 10:00,1,1.54
138,포항,2023-11-07 11:00,1,2.03
138,포항,2023-11-07 12:00,1,2.28
138,포항,2023-11-07 13:00,1,2.31
138,포항,2023-11-07 14:00,1,2.11
138,포항,2023-11-07 15:00,1,1.7
138,포항,2023-11-07 16:00,1,1.09
138,포항,2023-11-07 17:00,0.9,0.42
138,포항,2023-11-07 18:00,0,0.01
138,포항,2023-11-08 7:00,0,0
138,포항,2023-11-08 8:00,0.7,0.28
138,포항,2023-11-08 9:00,1,0.9
138,포항,2023-11-08 10:00,1,1.53
138,포항,2023-11-08 11:00,1,1.96
138,포항,2023-11-08 12:00,1,2.15
138,포항,2023-11-08 13:00,1,2.03
138,포항,2023-11-08 14:00,1,1.66
138,포항,2023-11-08 15:00,1,1.38
138,포항,2023-11-08 16:00,1,0.99
138,포항,2023-11-08 17:00,0.9,0.38
138,포항,2023-11-08 18:00,0,0.01
138,포항,2023-11-09 7:00,0,0
138,포항,2023-11-09 8:00,0.7,0.23
138,포항,2023-11-09 9:00,1,0.88
138,포항,2023-11-09 10:00,1,1.52
138,포항,2023-11-09 11:00,1,1.91
138,포항,2023-11-09 12:00,1,2.17
138,포항,2023-11-09 13:00,1,2.04
138,포항,2023-11-09 14:00,1,1.87
138,포항,2023-11-09 15:00,1,1.25
138,포항,2023-11-09 16:00,0.4,0.68
138,포항,2023-11-09 17:00,0,0.22
138,포항,2023-11-09 18:00,0,0.01
138,포항,2023-11-10 7:00,0,0
138,포항,2023-11-10 8:00,0,0.02
138,포항,2023-11-10 9:00,0,0.24
138,포항,2023-11-10 10:00,0.3,0.96
138,포항,2023-11-10 11:00,1,1.73
138,포항,2023-11-10 12:00,1,2.08
138,포항,2023-11-10 13:00,1,2.13
138,포항,2023-11-10 14:00,1,1.89
138,포항,2023-11-10 15:00,0.9,1.17
138,포항,2023-11-10 16:00,0.2,0.5
138,포항,2023-11-10 17:00,0,0.2
138,포항,2023-11-10 18:00,0,0.01
138,포항,2023-11-11 7:00,0,0
138,포항,2023-11-11 8:00,0.7,0.22
138,포항,2023-11-11 9:00,1,0.83
138,포항,2023-11-11 10:00,1,1.41
138,포항,2023-11-11 11:00,1,1.88
138,포항,2023-11-11 12:00,1,2.14
138,포항,2023-11-11 13:00,0.7,1.68
138,포항,2023-11-11 14:00,0.2,1.12
138,포항,2023-11-11 15:00,0.1,0.83
138,포항,2023-11-11 16:00,0.2,0.6
138,포항,2023-11-11 17:00,0.4,0.28
138,포항,2023-11-11 18:00,0,0.01
138,포항,2023-11-12 7:00,0,0
138,포항,2023-11-12 8:00,0,0.06
138,포항,2023-11-12 9:00,0.2,0.31
138,포항,2023-11-12 10:00,1,1.53
138,포항,2023-11-12 11:00,1,1.98
138,포항,2023-11-12 12:00,1,2.24
138,포항,2023-11-12 13:00,1,2.25
138,포항,2023-11-12 14:00,1,2.04
138,포항,2023-11-12 15:00,1,1.59
138,포항,2023-11-12 16:00,1,1.02
138,포항,2023-11-12 17:00,0.9,0.36
138,포항,2023-11-12 18:00,0,0.01
138,포항,2023-11-13 7:00,0,0
138,포항,2023-11-13 8:00,0.7,0.22
138,포항,2023-11-13 9:00,1,0.89
138,포항,2023-11-13 10:00,1,1.52
138,포항,2023-11-13 11:00,1,1.98
138,포항,2023-11-13 12:00,1,2.25
138,포항,2023-11-13 13:00,1,2.27
138,포항,2023-11-13 14:00,1,2.07
138,포항,2023-11-13 15:00,1,1.63
138,포항,2023-11-13 16:00,1,1.03
138,포항,2023-11-13 17:00,0.8,0.37
138,포항,2023-11-13 18:00,0,0.01
138,포항,2023-11-14 7:00,0,0
138,포항,2023-11-14 8:00,0.7,0.22
138,포항,2023-11-14 9:00,1,0.86
138,포항,2023-11-14 10:00,1,1.46
138,포항,2023-11-14 11:00,1,1.92
138,포항,2023-11-14 12:00,1,2.18
138,포항,2023-11-14 13:00,1,2.21
138,포항,2023-11-14 14:00,1,1.99
138,포항,2023-11-14 15:00,1,1.56
138,포항,2023-11-14 16:00,1,0.98
138,포항,2023-11-14 17:00,0.8,0.33
138,포항,2023-11-14 18:00,0,0.01
138,포항,2023-11-15 7:00,0,0
138,포항,2023-11-15 8:00,0.6,0.17
138,포항,2023-11-15 9:00,1,0.79
138,포항,2023-11-15 10:00,1,1.4
138,포항,2023-11-15 11:00,1,1.85
138,포항,2023-11-15 12:00,1,2.12
138,포항,2023-11-15 13:00,1,2.11
138,포항,2023-11-15 14:00,1,1.91
138,포항,2023-11-15 15:00,1,1.5
138,포항,2023-11-15 16:00,1,0.94
138,포항,2023-11-15 17:00,0.8,0.32
138,포항,2023-11-15 18:00,0,0.01
138,포항,2023-11-16 7:00,0,0
138,포항,2023-11-16 8:00,0,0.05
138,포항,2023-11-16 9:00,0,0.35
138,포항,2023-11-16 10:00,0,0.47
138,포항,2023-11-16 11:00,0,0.75
138,포항,2023-11-16 12:00,0,0.57
138,포항,2023-11-16 13:00,0,0.84
138,포항,2023-11-16 14:00,0,0.83
138,포항,2023-11-16 15:00,0,0.41
138,포항,2023-11-16 16:00,0,0.25
138,포항,2023-11-16 17:00,0,0.08
138,포항,2023-11-16 18:00,0,0
138,포항,2023-11-17 8:00,0,0.07
138,포항,2023-11-17 9:00,0.1,0.27
138,포항,2023-11-17 10:00,1,1.13
138,포항,2023-11-17 11:00,1,1.92
138,포항,2023-11-17 12:00,1,2.18
138,포항,2023-11-17 13:00,1,2.18
138,포항,2023-11-17 14:00,1,1.96
138,포항,2023-11-17 15:00,1,1.55
138,포항,2023-11-17 16:00,0.4,0.62
138,포항,2023-11-17 17:00,0.2,0.17
138,포항,2023-11-17 18:00,0,0
138,포항,2023-11-18 8:00,0.6,0.17
138,포항,2023-11-18 9:00,1,0.79
138,포항,2023-11-18 10:00,1,1.42
138,포항,2023-11-18 11:00,1,1.86
138,포항,2023-11-18 12:00,1,2.1
138,포항,2023-11-18 13:00,1,2.15
138,포항,2023-11-18 14:00,1,1.93
138,포항,2023-11-18 15:00,1,1.49
138,포항,2023-11-18 16:00,1,0.93
138,포항,2023-11-18 17:00,0.7,0.31
138,포항,2023-11-18 18:00,0,0
138,포항,2023-11-19 8:00,0.6,0.16
138,포항,2023-11-19 9:00,1,0.74
138,포항,2023-11-19 10:00,1,1.34
138,포항,2023-11-19 11:00,1,1.8
138,포항,2023-11-19 12:00,1,2.03
138,포항,2023-11-19 13:00,1,2.05
138,포항,2023-11-19 14:00,1,1.86
138,포항,2023-11-19 15:00,0.9,1.34
138,포항,2023-11-19 16:00,0.9,0.88
138,포항,2023-11-19 17:00,0.4,0.26
138,포항,2023-11-19 18:00,0,0.01
138,포항,2023-11-20 8:00,0.6,0.14
138,포항,2023-11-20 9:00,1,0.7
138,포항,2023-11-20 10:00,1,1.28
138,포항,2023-11-20 11:00,1,1.72
138,포항,2023-11-20 12:00,1,1.98
138,포항,2023-11-20 13:00,1,2.02
138,포항,2023-11-20 14:00,1,1.85
138,포항,2023-11-20 15:00,1,1.47
138,포항,2023-11-20 16:00,1,0.92
138,포항,2023-11-20 17:00,0.6,0.27
138,포항,2023-11-20 18:00,0,0.01
138,포항,2023-11-21 8:00,0.6,0.15
138,포항,2023-11-21 9:00,1,0.75
138,포항,2023-11-21 10:00,1,1.36
138,포항,2023-11-21 11:00,1,1.83
138,포항,2023-11-21 12:00,1,2.11
138,포항,2023-11-21 13:00,1,2.14
138,포항,2023-11-21 14:00,1,1.94
138,포항,2023-11-21 15:00,1,1.54
138,포항,2023-11-21 16:00,1,0.93
138,포항,2023-11-21 17:00,0.6,0.28
138,포항,2023-11-21 18:00,0,0
138,포항,2023-11-22 8:00,0.5,0.14
138,포항,2023-11-22 9:00,1,0.73
138,포항,2023-11-22 10:00,1,1.34
138,포항,2023-11-22 11:00,1,1.81
138,포항,2023-11-22 12:00,1,2.09
138,포항,2023-11-22 13:00,1,2.11
138,포항,2023-11-22 14:00,1,1.88
138,포항,2023-11-22 15:00,1,1.46
138,포항,2023-11-22 16:00,1,0.86
138,포항,2023-11-22 17:00,0.6,0.26
138,포항,2023-11-22 18:00,0,0.01
138,포항,2023-11-23 8:00,0.1,0.08
138,포항,2023-11-23 9:00,0.9,0.54
138,포항,2023-11-23 10:00,0.9,1.01
138,포항,2023-11-23 11:00,1,1.51
138,포항,2023-11-23 12:00,1,1.83
138,포항,2023-11-23 13:00,1,1.87
138,포항,2023-11-23 14:00,1,1.67
138,포항,2023-11-23 15:00,1,1.26
138,포항,2023-11-23 16:00,1,0.68
138,포항,2023-11-23 17:00,0.2,0.18
138,포항,2023-11-23 18:00,0,0
138,포항,2023-11-24 8:00,0.6,0.13
138,포항,2023-11-24 9:00,1,0.72
138,포항,2023-11-24 10:00,1,1.35
138,포항,2023-11-24 11:00,1,1.82
138,포항,2023-11-24 12:00,1,2.09
138,포항,2023-11-24 13:00,1,2.15
138,포항,2023-11-24 14:00,1,1.94
138,포항,2023-11-24 15:00,1,1.54
138,포항,2023-11-24 16:00,1,0.95
138,포항,2023-11-24 17:00,0.6,0.28
138,포항,2023-11-24 18:00,0,0.01
138,포항,2023-11-25 8:00,0.5,0.13
138,포항,2023-11-25 9:00,1,0.7
138,포항,2023-11-25 10:00,1,1.33
138,포항,2023-11-25 11:00,1,1.79
138,포항,2023-11-25 12:00,1,2.03
138,포항,2023-11-25 13:00,1,2.04
138,포항,2023-11-25 14:00,1,1.81
138,포항,2023-11-25 15:00,1,1.4
138,포항,2023-11-25 16:00,1,0.89
138,포항,2023-11-25 17:00,0.6,0.26
138,포항,2023-11-25 18:00,0,0
138,포항,2023-11-26 8:00,0.1,0.08
138,포항,2023-11-26 9:00,0.6,0.45
138,포항,2023-11-26 10:00,1,1.13
138,포항,2023-11-26 11:00,1,1.53
138,포항,2023-11-26 12:00,1,1.84
138,포항,2023-11-26 13:00,1,1.96
138,포항,2023-11-26 14:00,0.7,1.11
138,포항,2023-11-26 15:00,0.1,0.68
138,포항,2023-11-26 16:00,0,0.4
138,포항,2023-11-26 17:00,0,0.16
138,포항,2023-11-26 18:00,0,0
138,포항,2023-11-27 8:00,0,0.04
138,포항,2023-11-27 9:00,0,0.17
138,포항,2023-11-27 10:00,0,0.44
138,포항,2023-11-27 11:00,0,0.74
138,포항,2023-11-27 12:00,0.2,1.09
138,포항,2023-11-27 13:00,0.1,0.92
138,포항,2023-11-27 14:00,0.1,0.66
138,포항,2023-11-27 15:00,0.6,1.1
138,포항,2023-11-27 16:00,0.4,0.59
138,포항,2023-11-27 17:00,0.1,0.17
138,포항,2023-11-27 18:00,0,0
138,포항,2023-11-28 8:00,0.2,0.08
138,포항,2023-11-28 9:00,1,0.55
138,포항,2023-11-28 10:00,1,1.22
138,포항,2023-11-28 11:00,1,1.76
138,포항,2023-11-28 12:00,1,1.98
138,포항,2023-11-28 13:00,1,2.02
138,포항,2023-11-28 14:00,1,1.86
138,포항,2023-11-28 15:00,1,1.45
138,포항,2023-11-28 16:00,1,0.86
138,포항,2023-11-28 17:00,0.6,0.24
138,포항,2023-11-28 18:00,0,0
138,포항,2023-11-29 8:00,0.1,0.06
138,포항,2023-11-29 9:00,0.8,0.46
138,포항,2023-11-29 10:00,0.3,0.7
138,포항,2023-11-29 11:00,0.9,1.23
138,포항,2023-11-29 12:00,0.5,1.35
138,포항,2023-11-29 13:00,0.2,1.17
138,포항,2023-11-29 14:00,0.3,0.99
138,포항,2023-11-29 15:00,0.3,0.76
138,포항,2023-11-29 16:00,0.2,0.47
138,포항,2023-11-29 17:00,0,0.12
138,포항,2023-11-29 18:00,0,0
138,포항,2023-11-30 8:00,0.4,0.1
138,포항,2023-11-30 9:00,1,0.63
138,포항,2023-11-30 10:00,1,1.29
138,포항,2023-11-30 11:00,1,1.75
138,포항,2023-11-30 12:00,1,2.02
138,포항,2023-11-30 13:00,1,2.07
138,포항,2023-11-30 14:00,1,1.88
138,포항,2023-11-30 15:00,1,1.5
138,포항,2023-11-30 16:00,1,0.92
138,포항,2023-11-30 17:00,0.6,0.26
138,포항,2023-11-30 18:00,0,0
138,포항,2023-12-01 8:00,0.4,0.09
138,포항,2023-12-01 9:00,1,0.6
138,포항,2023-12-01 10:00,1,1.25
138,포항,2023-12-01 11:00,1,1.71
138,포항,2023-12-01 12:00,1,1.97
138,포항,2023-12-01 13:00,1,2.02
138,포항,2023-12-01 14:00,1,1.83
138,포항,2023-12-01 15:00,1,1.46
138,포항,2023-12-01 16:00,1,0.91
138,포항,2023-12-01 17:00,0.6,0.25
138,포항,2023-12-01 18:00,0,0.01
138,포항,2023-12-02 8:00,0.4,0.08
138,포항,2023-12-02 9:00,1,0.59
138,포항,2023-12-02 10:00,1,1.21
138,포항,2023-12-02 11:00,1,1.67
138,포항,2023-12-02 12:00,1,1.92
138,포항,2023-12-02 13:00,1,1.98
138,포항,2023-12-02 14:00,1,1.77
138,포항,2023-12-02 15:00,1,1.27
138,포항,2023-12-02 16:00,1,0.82
138,포항,2023-12-02 17:00,0.6,0.23
138,포항,2023-12-02 18:00,0,0
138,포항,2023-12-03 8:00,0.3,0.07
138,포항,2023-12-03 9:00,0.9,0.57
138,포항,2023-12-03 10:00,1,1.19
138,포항,2023-12-03 11:00,1,1.66
138,포항,2023-12-03 12:00,1,1.94
138,포항,2023-12-03 13:00,1,2.01
138,포항,2023-12-03 14:00,1,1.82
138,포항,2023-12-03 15:00,1,1.43
138,포항,2023-12-03 16:00,1,0.88
138,포항,2023-12-03 17:00,0.6,0.25
138,포항,2023-12-03 18:00,0,0
138,포항,2023-12-04 8:00,0.3,0.07
138,포항,2023-12-04 9:00,0.9,0.55
138,포항,2023-12-04 10:00,1,1.19
138,포항,2023-12-04 11:00,1,1.67
138,포항,2023-12-04 12:00,1,1.95
138,포항,2023-12-04 13:00,1,2
138,포항,2023-12-04 14:00,1,1.82
138,포항,2023-12-04 15:00,1,1.42
138,포항,2023-12-04 16:00,1,0.8
138,포항,2023-12-04 17:00,0.6,0.24
138,포항,2023-12-04 18:00,0,0
138,포항,2023-12-05 8:00,0.1,0.05
138,포항,2023-12-05 9:00,0.9,0.53
138,포항,2023-12-05 10:00,1,1.16
138,포항,2023-12-05 11:00,1,1.78
138,포항,2023-12-05 12:00,1,1.58
138,포항,2023-12-05 13:00,0.9,1.42
138,포항,2023-12-05 14:00,0.9,1.52
138,포항,2023-12-05 15:00,0.2,0.68
138,포항,2023-12-05 16:00,0.8,0.79
138,포항,2023-12-05 17:00,0.4,0.19
138,포항,2023-12-05 18:00,0,0
138,포항,2023-12-06 8:00,0.3,0.06
138,포항,2023-12-06 9:00,0.9,0.5
138,포항,2023-12-06 10:00,1,1.09
138,포항,2023-12-06 11:00,1,1.55
138,포항,2023-12-06 12:00,0.6,1.37
138,포항,2023-12-06 13:00,0.1,1
138,포항,2023-12-06 14:00,0.2,0.99
138,포항,2023-12-06 15:00,0,0.59
138,포항,2023-12-06 16:00,0,0.33
138,포항,2023-12-06 17:00,0,0.16
138,포항,2023-12-06 18:00,0,0.01
138,포항,2023-12-07 8:00,0.3,0.06
138,포항,2023-12-07 9:00,0.9,0.5
138,포항,2023-12-07 10:00,1,1.06
138,포항,2023-12-07 11:00,1,1.49
138,포항,2023-12-07 12:00,1,1.76
138,포항,2023-12-07 13:00,1,1.81
138,포항,2023-12-07 14:00,1,1.62
138,포항,2023-12-07 15:00,1,1.26
138,포항,2023-12-07 16:00,1,0.74
138,포항,2023-12-07 17:00,0.5,0.21
138,포항,2023-12-07 18:00,0,0
138,포항,2023-12-08 8:00,0,0.05
138,포항,2023-12-08 9:00,0.8,0.44
138,포항,2023-12-08 10:00,1,1.02
138,포항,2023-12-08 11:00,1,1.47
138,포항,2023-12-08 12:00,1,1.75
138,포항,2023-12-08 13:00,1,1.8
138,포항,2023-12-08 14:00,1,1.61
138,포항,2023-12-08 15:00,1,1.28
138,포항,2023-12-08 16:00,1,0.75
138,포항,2023-12-08 17:00,0.5,0.21
138,포항,2023-12-08 18:00,0,0
138,포항,2023-12-09 8:00,0.2,0.06
138,포항,2023-12-09 9:00,0.9,0.47
138,포항,2023-12-09 10:00,1,0.99
138,포항,2023-12-09 11:00,1,1.31
138,포항,2023-12-09 12:00,1,1.94
138,포항,2023-12-09 13:00,1,1.58
138,포항,2023-12-09 14:00,0.8,1.08
138,포항,2023-12-09 15:00,1,1.07
138,포항,2023-12-09 16:00,0.7,0.66
138,포항,2023-12-09 17:00,0.2,0.22
138,포항,2023-12-09 18:00,0,0.01
138,포항,2023-12-10 8:00,0,0.04
138,포항,2023-12-10 9:00,0.7,0.39
138,포항,2023-12-10 10:00,0.2,0.56
138,포항,2023-12-10 11:00,0,0.62
138,포항,2023-12-10 12:00,0.1,1.13
138,포항,2023-12-10 13:00,0.1,0.99
138,포항,2023-12-10 14:00,0.4,1.28
138,포항,2023-12-10 15:00,0.2,0.76
138,포항,2023-12-10 16:00,0.9,0.6
138,포항,2023-12-10 17:00,0,0.2
138,포항,2023-12-10 18:00,0,0
138,포항,2023-12-11 8:00,0,0
138,포항,2023-12-11 9:00,0,0.02
138,포항,2023-12-11 10:00,0,0.04
138,포항,2023-12-11 11:00,0,0.06
138,포항,2023-12-11 12:00,0,0.09
138,포항,2023-12-11 13:00,0,0.08
138,포항,2023-12-11 14:00,0,0.08
138,포항,2023-12-11 15:00,0,0.04
138,포항,2023-12-11 16:00,0,0.04
138,포항,2023-12-11 17:00,0,0.04
138,포항,2023-12-11 18:00,0,0
138,포항,2023-12-12 8:00,0,0.01
138,포항,2023-12-12 9:00,0,0.17
138,포항,2023-12-12 10:00,0,0.28
138,포항,2023-12-12 11:00,0,0.52
138,포항,2023-12-12 12:00,0,0.37
138,포항,2023-12-12 13:00,0,0.33
138,포항,2023-12-12 14:00,0,0.43
138,포항,2023-12-12 15:00,0,0.37
138,포항,2023-12-12 16:00,0,0.31
138,포항,2023-12-12 17:00,0,0.09
138,포항,2023-12-12 18:00,0,0
138,포항,2023-12-13 8:00,0.2,0.04
138,포항,2023-12-13 9:00,1,0.49
138,포항,2023-12-13 10:00,1,0.78
138,포항,2023-12-13 11:00,0.7,1.12
138,포항,2023-12-13 12:00,0,0.52
138,포항,2023-12-13 13:00,0,0.55
138,포항,2023-12-13 14:00,0,0.37
138,포항,2023-12-13 15:00,0,0.39
138,포항,2023-12-13 16:00,0.3,0.43
138,포항,2023-12-13 17:00,0.2,0.19
138,포항,2023-12-13 18:00,0,0
138,포항,2023-12-14 8:00,0,0.03
138,포항,2023-12-14 9:00,0.1,0.35
138,포항,2023-12-14 10:00,0,0.34
138,포항,2023-12-14 11:00,0,0.36
138,포항,2023-12-14 12:00,0,0.46
138,포항,2023-12-14 13:00,0,0.36
138,포항,2023-12-14 14:00,0,0.23
138,포항,2023-12-14 15:00,0,0.22
138,포항,2023-12-14 16:00,0,0.08
138,포항,2023-12-14 17:00,0,0.02
138,포항,2023-12-14 18:00,0,0
138,포항,2023-12-15 8:00,0,0
138,포항,2023-12-15 9:00,0,0.02
138,포항,2023-12-15 10:00,0,0.06
138,포항,2023-12-15 11:00,0,0.11
138,포항,2023-12-15 12:00,0,0.13
138,포항,2023-12-15 13:00,0,0.2
138,포항,2023-12-15 14:00,0,0.09
138,포항,2023-12-15 15:00,0,0.07
138,포항,2023-12-15 16:00,0,0.03
138,포항,2023-12-15 17:00,0,0.02
138,포항,2023-12-15 18:00,0,0
138,포항,2023-12-16 8:00,0,0.02
138,포항,2023-12-16 9:00,0,0.28
138,포항,2023-12-16 10:00,0.1,0.65
138,포항,2023-12-16 11:00,0.9,1
138,포항,2023-12-16 12:00,1,1.64
138,포항,2023-12-16 13:00,0.4,1.3
138,포항,2023-12-16 14:00,0.5,1.08
138,포항,2023-12-16 15:00,0.5,0.98
138,포항,2023-12-16 16:00,1,0.87
138,포항,2023-12-16 17:00,0.4,0.22
138,포항,2023-12-16 18:00,0,0.01
138,포항,2023-12-17 8:00,0.2,0.04
138,포항,2023-12-17 9:00,0.8,0.38
138,포항,2023-12-17 10:00,1,1.12
138,포항,2023-12-17 11:00,1,1.63
138,포항,2023-12-17 12:00,1,1.92
138,포항,2023-12-17 13:00,1,1.99
138,포항,2023-12-17 14:00,1,1.84
138,포항,2023-12-17 15:00,1,1.47
138,포항,2023-12-17 16:00,1,0.94
138,포항,2023-12-17 17:00,0.6,0.27
138,포항,2023-12-17 18:00,0,0.01
138,포항,2023-12-18 8:00,0.1,0.04
138,포항,2023-12-18 9:00,0.8,0.41
138,포항,2023-12-18 10:00,1,1.09
138,포항,2023-12-18 11:00,1,1.38
138,포항,2023-12-18 12:00,1,1.67
138,포항,2023-12-18 13:00,1,1.66
138,포항,2023-12-18 14:00,1,1.55
138,포항,2023-12-18 15:00,0.3,0.75
138,포항,2023-12-18 16:00,0.3,0.57
138,포항,2023-12-18 17:00,0,0.16
138,포항,2023-12-18 18:00,0,0
138,포항,2023-12-19 8:00,0,0.01
138,포항,2023-12-19 9:00,0.6,0.36
138,포항,2023-12-19 10:00,1,0.86
138,포항,2023-12-19 11:00,0.8,1.08
138,포항,2023-12-19 12:00,0.8,1.43
138,포항,2023-12-19 13:00,0.9,1.38
138,포항,2023-12-19 14:00,0.5,1.21
138,포항,2023-12-19 15:00,0.1,0.77
138,포항,2023-12-19 16:00,0,0.48
138,포항,2023-12-19 17:00,0,0.17
138,포항,2023-12-19 18:00,0,0
138,포항,2023-12-20 8:00,0,0.02
138,포항,2023-12-20 9:00,0.2,0.24
138,포항,2023-12-20 10:00,0.9,0.96
138,포항,2023-12-20 11:00,1,1.41
138,포항,2023-12-20 12:00,1,1.76
138,포항,2023-12-20 13:00,1,1.86
138,포항,2023-12-20 14:00,1,1.82
138,포항,2023-12-20 15:00,1,1.42
138,포항,2023-12-20 16:00,1,0.8
138,포항,2023-12-20 17:00,0.4,0.19
138,포항,2023-12-20 18:00,0,0
138,포항,2023-12-21 8:00,0.3,0.03
138,포항,2023-12-21 9:00,0.8,0.42
138,포항,2023-12-21 10:00,1,1.06
138,포항,2023-12-21 11:00,1,1.57
138,포항,2023-12-21 12:00,1,1.9
138,포항,2023-12-21 13:00,1,1.98
138,포항,2023-12-21 14:00,1,1.81
138,포항,2023-12-21 15:00,1,1.44
138,포항,2023-12-21 16:00,1,0.91
138,포항,2023-12-21 17:00,0.6,0.27
138,포항,2023-12-21 18:00,0,0.01
138,포항,2023-12-22 8:00,0.2,0.03
138,포항,2023-12-22 9:00,0.9,0.41
138,포항,2023-12-22 10:00,1,1.08
138,포항,2023-12-22 11:00,1,1.61
138,포항,2023-12-22 12:00,1,1.9
138,포항,2023-12-22 13:00,1,1.97
138,포항,2023-12-22 14:00,1,1.82
138,포항,2023-12-22 15:00,1,1.45
138,포항,2023-12-22 16:00,1,0.92
138,포항,2023-12-22 17:00,0.6,0.28
138,포항,2023-12-22 18:00,0,0.01
138,포항,2023-12-23 8:00,0,0.03
138,포항,2023-12-23 9:00,0.9,0.48
138,포항,2023-12-23 10:00,1,1.02
138,포항,2023-12-23 11:00,1,1.68
138,포항,2023-12-23 12:00,1,1.86
138,포항,2023-12-23 13:00,1,1.94
138,포항,2023-12-23 14:00,1,1.68
138,포항,2023-12-23 15:00,1,1.31
